Unique_client_ID,Race/Ethnicity,Gender,Age_group_at_assessment,TOTAL_SCORE,Housing_destination,is_perm_housed,Gender_Female,Race_Black,Race_Latino,Race_Asian,Age_Youth,Age_GenX,Age_Boomer,HISTORY_SUB_SCORE,RISKS_SUB_SCORE,SOCIALIZATION_SUB_SCORE,WELLNESS_SUB_SCORE,Housing_status,y_proba
1174,Black,Female,60+,6,Permanently Housed,1,1,1,0,0,0,0,1,2,1,2,0,1,0.2457972
1175,Black,Female,45-59,10,Permanently Housed,1,1,1,0,0,0,1,0,1,3,3,3,1,0.31092596
1180,Black,Male,60+,6,Permanently Housed,1,0,1,0,0,0,0,1,1,2,0,2,1,0.3126552
1184,Black,Male,45-59,13,Permanently Housed,1,0,1,0,0,0,1,0,2,4,3,4,1,0.27679196
1186,White,Female,45-59,11,Permanently Housed,1,1,0,0,0,0,1,0,2,3,3,3,1,0.20665644
1190,Black,Female,45-59,12,Permanently Housed,1,1,1,0,0,0,1,0,2,2,4,4,1,0.26217252
1193,Latino,Male,,5,Permanently Housed,1,0,0,1,0,0,0,0,1,0,2,2,1,0.17261094
1199,Black,Male,60+,17,Permanently Housed,1,0,1,0,0,0,0,1,2,4,4,6,1,0.30834195
1202,Black,Male,60+,9,Permanently Housed,1,0,1,0,0,0,0,1,1,3,2,2,1,0.3738373
1206,Black,Female,45-59,12,Permanently Housed,1,1,1,0,0,0,1,0,2,1,3,6,1,0.22900037
1211,Latino,Female,,11,Permanently Housed,1,1,0,1,0,0,0,0,2,2,3,4,1,0.13290545
1214,Black,Male,45-59,3,Permanently Housed,1,0,1,0,0,0,1,0,1,0,2,0,1,0.2477907
1220,Black,Female,,3,Permanently Housed,1,1,1,0,0,0,0,0,2,0,1,0,1,0.29375342
1223,Black,Male,,13,Permanently Housed,1,0,1,0,0,0,0,0,1,3,3,6,1,0.24321549
1230,Black,Female,45-59,15,Permanently Housed,1,1,1,0,0,0,1,0,2,3,4,6,1,0.30547285
1235,Black,Female,45-59,9,Permanently Housed,1,1,1,0,0,0,1,0,2,2,2,3,1,0.24302927
1236,Black,Female,60+,16,Permanently Housed,1,1,1,0,0,0,0,1,2,4,3,6,1,0.40004778
1246,Black,Male,60+,15,Permanently Housed,1,0,1,0,0,0,0,1,2,3,3,6,1,0.2615102
1253,Black,Female,45-59,10,Permanently Housed,1,1,1,0,0,0,1,0,2,3,1,4,1,0.19771089
1255,White,Male,45-59,10,Permanently Housed,1,0,0,0,0,0,1,0,2,2,3,2,1,0.16940789
1258,Black,Male,60+,14,Permanently Housed,1,0,1,0,0,0,0,1,1,3,3,6,1,0.35463476
1265,Black,Female,45-59,2,Permanently Housed,1,1,1,0,0,0,1,0,1,0,0,1,1,0.35165507
1267,Black,Male,,13,Permanently Housed,1,0,1,0,0,0,0,0,2,3,4,4,1,0.1933424
1268,Black,Male,60+,4,Permanently Housed,1,0,1,0,0,0,0,1,0,0,1,2,1,0.35083506
1270,Black,Male,45-59,9,Permanently Housed,1,0,1,0,0,0,1,0,2,0,2,5,1,0.21716979
1272,Black,Female,45-59,7,Permanently Housed,1,1,1,0,0,0,1,0,1,0,4,2,1,0.4844841
1276,Black,Female,45-59,11,Permanently Housed,1,1,1,0,0,0,1,0,2,3,3,3,1,0.25633174
1277,Latino,Female,45-59,2,Permanently Housed,1,1,0,1,0,0,1,0,0,1,0,1,1,0.42806727
1287,Black,Female,,12,Permanently Housed,1,1,1,0,0,0,0,0,2,2,4,4,1,0.21225813
1292,Black,Male,45-59,11,Permanently Housed,1,0,1,0,0,0,1,0,2,3,4,2,1,0.2276775
1300,White,Male,45-59,15,Permanently Housed,1,0,0,0,0,0,1,0,2,4,3,6,1,0.24888709
1302,Black,Male,,10,Permanently Housed,1,0,1,0,0,0,0,0,2,3,1,4,1,0.14281641
1306,Black,Male,60+,15,Permanently Housed,1,0,1,0,0,0,0,1,2,4,4,4,1,0.38573703
1320,Black,Male,60+,11,Permanently Housed,1,0,1,0,0,0,0,1,1,4,2,3,1,0.34016857
1331,Black,Male,45-59,9,Permanently Housed,1,0,1,0,0,0,1,0,2,1,3,3,1,0.2231619
1337,Black,Female,,3,Permanently Housed,1,1,1,0,0,0,0,0,1,0,1,1,1,0.31069773
1341,Latino,Male,18-24,5,Permanently Housed,1,0,0,1,0,1,0,0,1,1,2,1,1,0.22765678
1344,White,Female,45-59,9,Permanently Housed,1,1,0,0,0,0,1,0,1,3,2,3,1,0.2214488
1346,Black,Male,45-59,7,Permanently Housed,1,0,1,0,0,0,1,0,1,3,0,3,1,0.27469665
1350,Black,Male,,16,Permanently Housed,1,0,1,0,0,0,0,0,2,4,4,6,1,0.2580005
1353,Latino,Female,18-24,10,Permanently Housed,1,1,0,1,0,1,0,0,1,2,3,4,1,0.22880015
1360,Black,Female,18-24,8,Permanently Housed,1,1,1,0,0,1,0,0,2,1,3,2,1,0.29591453
1361,Black,Female,60+,4,Permanently Housed,1,1,1,0,0,0,0,1,1,0,2,0,1,0.3326607
1364,Black,Female,45-59,13,Permanently Housed,1,1,1,0,0,0,1,0,2,3,4,4,1,0.2503263
1371,White,Female,60+,11,Permanently Housed,1,1,0,0,0,0,0,1,2,3,4,1,1,0.31120998
1377,White,Male,45-59,14,Permanently Housed,1,0,0,0,0,0,1,0,2,3,4,5,1,0.19860543
1381,Black,Male,45-59,4,Permanently Housed,1,0,1,0,0,0,1,0,1,0,1,2,1,0.25984386
1389,Black,Male,18-24,6,Permanently Housed,1,0,1,0,0,1,0,0,2,0,2,2,1,0.19239204
1390,Black,Male,,7,Permanently Housed,1,0,1,0,0,0,0,0,2,0,3,2,1,0.15319638
1397,White,Male,45-59,12,Permanently Housed,1,0,0,0,0,0,1,0,2,3,3,4,1,0.19986144
1400,Latino,Female,45-59,14,Permanently Housed,1,1,0,1,0,0,1,0,2,4,4,4,1,0.260133
1403,Latino,Male,45-59,10,Permanently Housed,1,0,0,1,0,0,1,0,1,2,2,5,1,0.16862597
1405,Black,Male,60+,15,Permanently Housed,1,0,1,0,0,0,0,1,2,4,3,5,1,0.38259155
1410,White,Female,45-59,10,Permanently Housed,1,1,0,0,0,0,1,0,2,4,2,2,1,0.19317633
1421,Latino,Female,,13,Permanently Housed,1,1,0,1,0,0,0,0,2,3,4,4,1,0.14504187
1434,Latino,Male,,3,Permanently Housed,1,0,0,1,0,0,0,0,1,0,1,1,1,0.16710255
1435,Black,Male,60+,15,Permanently Housed,1,0,1,0,0,0,0,1,1,3,4,6,1,0.3436096
1439,Latino,Male,18-24,5,Permanently Housed,1,0,0,1,0,1,0,0,1,1,2,1,1,0.22765678
1448,Black,Female,45-59,7,Permanently Housed,1,1,1,0,0,0,1,0,1,2,1,3,1,0.25160965
1449,Black,Male,,5,Permanently Housed,1,0,1,0,0,0,0,0,2,0,0,3,1,0.19076164
1456,Black,Female,60+,14,Permanently Housed,1,1,1,0,0,0,0,1,1,4,2,6,1,0.3640392
1457,Black,Female,60+,12,Permanently Housed,1,1,1,0,0,0,0,1,2,3,3,3,1,0.28961128
1469,Black,Female,45-59,9,Permanently Housed,1,1,1,0,0,0,1,0,2,2,2,3,1,0.24302927
1471,Black,Male,,6,Permanently Housed,1,0,1,0,0,0,0,0,2,1,2,1,1,0.1361207
1479,Latino,Male,18-24,6,Permanently Housed,1,0,0,1,0,1,0,0,2,1,2,1,1,0.18699941
1482,Latino,Female,45-59,11,Permanently Housed,1,1,0,1,0,0,1,0,2,4,2,3,1,0.18842469
1491,Black,Male,45-59,16,Permanently Housed,1,0,1,0,0,0,1,0,2,4,4,6,1,0.3696723
1502,Black,Female,45-59,5,Permanently Housed,1,1,1,0,0,0,1,0,2,1,0,2,1,0.23368885
1511,Latino,Male,60+,1,Permanently Housed,1,0,0,1,0,0,0,1,0,0,0,0,1,0.37840816
1513,Black,Male,45-59,5,Permanently Housed,1,0,1,0,0,0,1,0,0,1,2,2,1,0.26323745
1516,Black,Male,60+,9,Permanently Housed,1,0,1,0,0,0,0,1,2,1,3,2,1,0.2769389
1518,Latino,Female,60+,2,Permanently Housed,1,1,0,1,0,0,0,1,1,0,0,0,1,0.5458341
1527,Black,Male,,9,Permanently Housed,1,0,1,0,0,0,0,0,1,3,1,4,1,0.22029947
1528,Black,Male,45-59,8,Permanently Housed,1,0,1,0,0,0,1,0,1,3,1,3,1,0.28227967
1530,Black,Male,60+,4,Permanently Housed,1,0,1,0,0,0,0,1,1,1,0,1,1,0.32547304
1537,White,Female,45-59,12,Permanently Housed,1,1,0,0,0,0,1,0,2,3,2,5,1,0.21106523
1543,Black,Male,45-59,4,Permanently Housed,1,0,1,0,0,0,1,0,2,0,2,0,1,0.20851283
1547,Black,Male,45-59,15,Permanently Housed,1,0,1,0,0,0,1,0,2,4,3,6,1,0.35550654
1555,Black,Female,45-59,9,Permanently Housed,1,1,1,0,0,0,1,0,2,1,4,2,1,0.2321949
1559,Latino,Male,18-24,6,Permanently Housed,1,0,0,1,0,1,0,0,1,1,3,1,1,0.22320893
1560,Black,Male,,12,Permanently Housed,1,0,1,0,0,0,0,0,2,3,3,4,1,0.16179492
1561,Black,Male,45-59,14,Permanently Housed,1,0,1,0,0,0,1,0,2,4,4,4,1,0.30783054
1565,Black,Female,45-59,8,Permanently Housed,1,1,1,0,0,0,1,0,2,2,2,2,1,0.27272642
1574,White,Male,,5,Permanently Housed,1,0,0,0,0,0,0,0,1,0,1,3,1,0.2424016
1579,White,Male,60+,15,Permanently Housed,1,0,0,0,0,0,0,1,2,4,3,5,1,0.2973906
1586,Black,Female,,5,Permanently Housed,1,1,1,0,0,0,0,0,2,1,2,0,1,0.19319464
1587,White,Male,45-59,15,Permanently Housed,1,0,0,0,0,0,1,0,2,3,4,6,1,0.23727879
1589,White,Female,45-59,15,Permanently Housed,1,1,0,0,0,0,1,0,2,3,4,6,1,0.27127844
1591,White,Male,45-59,12,Permanently Housed,1,0,0,0,0,0,1,0,1,3,2,6,1,0.28609762
1593,Black,Male,45-59,9,Permanently Housed,1,0,1,0,0,0,1,0,2,1,4,2,1,0.20509915
1596,Black,Female,45-59,1,Permanently Housed,1,1,1,0,0,0,1,0,1,0,0,0,1,0.38306433
1597,Black,Male,18-24,13,Permanently Housed,1,0,1,0,0,1,0,0,2,2,5,4,1,0.21959835
1606,Black,Male,45-59,15,Permanently Housed,1,0,1,0,0,0,1,0,1,4,4,6,1,0.42723897
1610,Black,Female,45-59,11,Permanently Housed,1,1,1,0,0,0,1,0,1,2,4,4,1,0.33009174
1615,Black,Male,,9,Permanently Housed,1,0,1,0,0,0,0,0,1,2,4,2,1,0.20820206
1616,Black,Male,45-59,11,Permanently Housed,1,0,1,0,0,0,1,0,2,3,1,5,1,0.20473522
1621,Black,Female,45-59,16,Permanently Housed,1,1,1,0,0,0,1,0,2,4,4,6,1,0.45286277
1638,Black,Female,,6,Permanently Housed,1,1,1,0,0,0,0,0,1,0,3,2,1,0.26450777
1649,Black,Female,60+,4,Permanently Housed,1,1,1,0,0,0,0,1,1,0,1,1,1,0.339956
1653,Black,Male,18-24,12,Permanently Housed,1,0,1,0,0,1,0,0,2,2,3,5,1,0.2382015
1659,White,Male,60+,14,Permanently Housed,1,0,0,0,0,0,0,1,2,4,4,3,1,0.22649895
1669,Black,Male,45-59,5,Permanently Housed,1,0,1,0,0,0,1,0,2,1,1,1,1,0.2120949
1677,White,Male,60+,8,Permanently Housed,1,0,0,0,0,0,0,1,2,2,1,2,1,0.16683443
1678,Latino,Female,45-59,7,Permanently Housed,1,1,0,1,0,0,1,0,1,0,3,3,1,0.24111529
1680,Black,Female,45-59,4,Permanently Housed,1,1,1,0,0,0,1,0,2,0,1,1,1,0.31315157
1686,Black,Male,,8,Permanently Housed,1,0,1,0,0,0,0,0,2,1,2,3,1,0.16734326
1690,Black,Male,60+,15,Permanently Housed,1,0,1,0,0,0,0,1,2,3,3,6,1,0.2615102
1698,Black,Male,45-59,10,Permanently Housed,1,0,1,0,0,0,1,0,2,2,3,3,1,0.23273544
1703,Black,Male,45-59,15,Permanently Housed,1,0,1,0,0,0,1,0,2,3,4,6,1,0.31231397
1710,Black,Male,45-59,9,Permanently Housed,1,0,1,0,0,0,1,0,2,3,2,2,1,0.21355566
1713,Black,Male,60+,15,Permanently Housed,1,0,1,0,0,0,0,1,2,3,3,6,1,0.2615102
1723,Black,Female,,11,Permanently Housed,1,1,1,0,0,0,0,0,2,4,1,4,1,0.14582872
1729,Black,Female,45-59,2,Permanently Housed,1,1,1,0,0,0,1,0,1,0,1,0,1,0.34845954
1730,Black,Male,45-59,10,Permanently Housed,1,0,1,0,0,0,1,0,1,3,2,4,1,0.28648257
1740,Black,Female,45-59,14,Permanently Housed,1,1,1,0,0,0,1,0,2,3,3,6,1,0.28474692
1744,Black,Female,45-59,8,Permanently Housed,1,1,1,0,0,0,1,0,2,2,2,2,1,0.27272642
1746,Black,Female,45-59,3,Permanently Housed,1,1,1,0,0,0,1,0,0,2,0,1,1,0.49392065
1748,Black,Female,45-59,7,Permanently Housed,1,1,1,0,0,0,1,0,2,1,1,2,1,0.22267024
1754,Black,Female,45-59,9,Permanently Housed,1,1,1,0,0,0,1,0,0,2,3,3,1,0.28712085
1763,White,Male,60+,11,Permanently Housed,1,0,0,0,0,0,0,1,2,2,3,3,1,0.25615427
1766,Black,Male,45-59,12,Permanently Housed,1,0,1,0,0,0,1,0,1,4,1,6,1,0.25076023
1767,White,Male,,10,Permanently Housed,1,0,0,0,0,0,0,0,2,3,2,3,1,0.10213707
1769,Latino,Female,,3,Permanently Housed,1,1,0,1,0,0,0,0,1,0,1,1,1,0.21940468
1778,Latino,Male,45-59,12,Permanently Housed,1,0,0,1,0,0,1,0,2,2,3,5,1,0.18956086
1782,Black,Female,45-59,14,Permanently Housed,1,1,1,0,0,0,1,0,2,4,4,4,1,0.32436725
1787,Black,Male,60+,8,Permanently Housed,1,0,1,0,0,0,0,1,1,1,2,3,1,0.39430976
1794,White,Male,,16,Permanently Housed,1,0,0,0,0,0,0,0,2,4,4,6,1,0.16861849
1805,Black,Male,60+,5,Permanently Housed,1,0,1,0,0,0,0,1,1,1,2,0,1,0.3030035
1806,Latino,Male,60+,16,Permanently Housed,1,0,0,1,0,0,0,1,1,4,4,6,1,0.4355775
1807,White,Male,60+,11,Permanently Housed,1,0,0,0,0,0,0,1,2,3,3,2,1,0.22023377
1808,White,Female,45-59,13,Permanently Housed,1,1,0,0,0,0,1,0,2,3,4,4,1,0.22536357
1809,White,Female,,12,Permanently Housed,1,1,0,0,0,0,0,0,2,2,2,6,1,0.123099
1810,Black,Male,45-59,4,Permanently Housed,1,0,1,0,0,0,1,0,1,1,1,1,1,0.2670178
1813,Black,Male,,12,Permanently Housed,1,0,1,0,0,0,0,0,2,4,2,4,1,0.15177532
1816,White,Male,45-59,11,Permanently Housed,1,0,0,0,0,0,1,0,2,3,2,4,1,0.17230076
1818,Black,Female,45-59,10,Permanently Housed,1,1,1,0,0,0,1,0,2,3,2,3,1,0.25778303
1825,Black,Male,45-59,7,Permanently Housed,1,0,1,0,0,0,1,0,1,3,0,3,1,0.27469665
1829,Latino,Male,,7,Permanently Housed,1,0,0,1,0,0,0,0,1,1,3,2,1,0.15591432
1831,Latino,Female,45-59,15,Permanently Housed,1,1,0,1,0,0,1,0,2,4,3,6,1,0.290028
1843,Black,Female,45-59,10,Permanently Housed,1,1,1,0,0,0,1,0,2,3,2,3,1,0.25778303
1852,Latino,Male,45-59,7,Permanently Housed,1,0,0,1,0,0,1,0,2,1,2,2,1,0.11046942
1858,Latino,Female,60+,11,Permanently Housed,1,1,0,1,0,0,0,1,2,2,3,3,1,0.23838094
1860,Black,Male,,3,Permanently Housed,1,0,1,0,0,0,0,0,1,1,0,1,1,0.21548879
1862,Black,Male,,11,Permanently Housed,1,0,1,0,0,0,0,0,2,2,3,4,1,0.16299456
1864,Black,Female,,9,Permanently Housed,1,1,1,0,0,0,0,0,1,3,2,3,1,0.2161822
1867,Black,Female,,11,Permanently Housed,1,1,1,0,0,0,0,0,1,3,1,6,1,0.19195981
1868,Black,Male,45-59,14,Permanently Housed,1,0,1,0,0,0,1,0,2,4,3,5,1,0.31321335
1879,Black,Female,45-59,6,Permanently Housed,1,1,1,0,0,0,1,0,2,1,1,2,1,0.22938366
1885,Latino,Female,18-24,8,Permanently Housed,1,1,0,1,0,1,0,0,0,1,2,5,1,0.24964072
1886,Black,Female,45-59,13,Permanently Housed,1,1,1,0,0,0,1,0,2,3,4,4,1,0.2503263
1896,Black,Female,,10,Permanently Housed,1,1,1,0,0,0,0,0,2,2,3,3,1,0.17861754
1898,Latino,Female,45-59,7,Permanently Housed,1,1,0,1,0,0,1,0,1,1,3,2,1,0.22920616
1902,Latino,Male,,14,Permanently Housed,1,0,0,1,0,0,0,0,2,4,4,4,1,0.15212929
1912,Black,Female,,8,Permanently Housed,1,1,1,0,0,0,0,0,1,2,2,3,1,0.24024771
1913,Black,Female,60+,4,Permanently Housed,1,1,1,0,0,0,0,1,1,0,0,2,1,0.2908199
1914,Latino,Male,45-59,12,Permanently Housed,1,0,0,1,0,0,1,0,2,4,3,3,1,0.18847829
1920,Black,Male,60+,15,Permanently Housed,1,0,1,0,0,0,0,1,2,4,2,6,1,0.29828176
1922,White,Male,45-59,9,Permanently Housed,1,0,0,0,0,0,1,0,2,3,2,2,1,0.1399066
1926,Black,Male,,5,Permanently Housed,1,0,1,0,0,0,0,0,2,0,2,1,1,0.18283983
1927,Latino,Female,18-24,12,Permanently Housed,1,1,0,1,0,1,0,0,2,3,3,4,1,0.16630849
1932,Black,Male,,14,Permanently Housed,1,0,1,0,0,0,0,0,2,4,4,4,1,0.22573216
1944,Black,Male,,15,Permanently Housed,1,0,1,0,0,0,0,0,2,4,4,5,1,0.27866852
1947,Black,Female,60+,17,Permanently Housed,1,1,1,0,0,0,0,1,2,4,4,6,1,0.42552036
1951,White,Female,45-59,12,Permanently Housed,1,1,0,0,0,0,1,0,2,3,3,4,1,0.2299176
1956,Black,Female,45-59,12,Permanently Housed,1,1,1,0,0,0,1,0,2,2,4,4,1,0.26217252
1962,Latino,Male,60+,9,Permanently Housed,1,0,0,1,0,0,0,1,2,3,2,1,1,0.19987033
1966,Black,Male,45-59,15,Permanently Housed,1,0,1,0,0,0,1,0,1,4,4,6,1,0.42723897
1967,Black,Male,,13,Permanently Housed,1,0,1,0,0,0,0,0,2,4,4,3,1,0.18601224
1974,Latino,Male,,14,Permanently Housed,1,0,0,1,0,0,0,0,2,3,4,5,1,0.13374585
1976,White,Male,60+,13,Permanently Housed,1,0,0,0,0,0,0,1,2,3,3,4,1,0.251774
1979,White,Male,60+,12,Permanently Housed,1,0,0,0,0,0,0,1,2,2,3,4,1,0.27512828
1980,Black,Male,60+,7,Permanently Housed,1,0,1,0,0,0,0,1,1,0,2,3,1,0.31435916
1982,Black,Male,60+,13,Permanently Housed,1,0,1,0,0,0,0,1,2,3,3,4,1,0.27092445
1989,Black,Female,,12,Permanently Housed,1,1,1,0,0,0,0,0,1,2,3,6,1,0.2561124
1990,Black,Male,45-59,14,Permanently Housed,1,0,1,0,0,0,1,0,2,3,4,5,1,0.27220145
1991,White,Male,45-59,6,Permanently Housed,1,0,0,0,0,0,1,0,0,0,3,3,1,0.32569364
1993,Black,Female,,5,Permanently Housed,1,1,1,0,0,0,0,0,1,1,1,2,1,0.24400236
1996,Black,Female,18-24,10,Permanently Housed,1,1,1,0,0,1,0,0,2,3,3,2,1,0.28440827
2009,Black,Female,45-59,12,Permanently Housed,1,1,1,0,0,0,1,0,2,3,3,4,1,0.26052466
2010,Black,Male,45-59,15,Permanently Housed,1,0,1,0,0,0,1,0,2,4,3,6,1,0.35550654
2015,Black,Male,60+,11,Permanently Housed,1,0,1,0,0,0,0,1,2,3,2,3,1,0.28473848
2023,Black,Male,45-59,12,Permanently Housed,1,0,1,0,0,0,1,0,2,3,4,3,1,0.22482575
2029,White,Female,45-59,8,Permanently Housed,1,1,0,0,0,0,1,0,2,2,0,4,1,0.18300563
2037,Black,Female,45-59,9,Permanently Housed,1,1,1,0,0,0,1,0,2,0,4,2,1,0.24236614
2039,Black,Male,,5,Permanently Housed,1,0,1,0,0,0,0,0,2,0,1,2,1,0.20564048
2040,White,Female,45-59,14,Permanently Housed,1,1,0,0,0,0,1,0,2,3,3,6,1,0.24334629
2041,Black,Male,45-59,15,Permanently Housed,1,0,1,0,0,0,1,0,2,3,4,6,1,0.31231397
2042,Black,Male,45-59,15,Permanently Housed,1,0,1,0,0,0,1,0,2,4,4,5,1,0.3735728
2055,White,Female,45-59,9,Permanently Housed,1,1,0,0,0,0,1,0,2,3,1,3,1,0.15047985
2060,White,Male,60+,5,Permanently Housed,1,0,0,0,0,0,0,1,0,0,2,2,1,0.34666845
2068,Black,Male,45-59,16,Permanently Housed,1,0,1,0,0,0,1,0,2,4,4,6,1,0.3696723
2074,Black,Female,45-59,14,Permanently Housed,1,1,1,0,0,0,1,0,1,4,3,6,1,0.40028283
2077,Black,Male,45-59,11,Permanently Housed,1,0,1,0,0,0,1,0,2,4,2,3,1,0.24968746
2078,Latino,Male,18-24,12,Permanently Housed,1,0,0,1,0,1,0,0,2,4,4,2,1,0.17638206
2079,White,Male,60+,8,Permanently Housed,1,0,0,0,0,0,0,1,2,2,2,1,1,0.19870394
2093,White,Male,45-59,13,Permanently Housed,1,0,0,0,0,0,1,0,2,3,4,4,1,0.20050228
2115,Black,Male,60+,12,Permanently Housed,1,0,1,0,0,0,0,1,1,3,2,5,1,0.33729357
2121,Black,Male,60+,12,Permanently Housed,1,0,1,0,0,0,0,1,1,3,3,4,1,0.3485914
2122,Latino,Male,60+,15,Permanently Housed,1,0,0,1,0,0,0,1,2,4,2,6,1,0.22213443
2162,Black,Male,60+,13,Permanently Housed,1,0,1,0,0,0,0,1,2,3,3,4,1,0.27092445
2165,Latino,Male,,12,Permanently Housed,1,0,0,1,0,0,0,0,2,4,3,3,1,0.11686479
2167,Black,Female,,6,Permanently Housed,1,1,1,0,0,0,0,0,2,0,2,2,1,0.21213837
2173,Latino,Female,,12,Permanently Housed,1,1,0,1,0,0,0,0,2,2,4,4,1,0.15213035
2174,Black,Female,45-59,8,Permanently Housed,1,1,1,0,0,0,1,0,2,3,1,2,1,0.1994892
2176,Black,Female,45-59,10,Permanently Housed,1,1,1,0,0,0,1,0,2,2,4,2,1,0.25497898
2182,Latino,Female,,9,Permanently Housed,1,1,0,1,0,0,0,0,1,2,3,3,1,0.16508451
2185,Black,Male,45-59,11,Permanently Housed,1,0,1,0,0,0,1,0,2,4,3,2,1,0.27884516
2187,Black,Male,60+,10,Permanently Housed,1,0,1,0,0,0,0,1,1,3,2,3,1,0.3579471
2194,Latino,Male,45-59,5,Permanently Housed,1,0,0,1,0,0,1,0,1,0,1,3,1,0.22729349
2196,Black,Male,60+,12,Permanently Housed,1,0,1,0,0,0,0,1,2,3,2,4,1,0.2814698
2201,Black,Male,18-24,4,Permanently Housed,1,0,1,0,0,1,0,0,1,0,2,1,1,0.2743676
2205,Black,Male,45-59,9,Permanently Housed,1,0,1,0,0,0,1,0,2,2,3,2,1,0.22550341
2209,Black,Male,45-59,12,Permanently Housed,1,0,1,0,0,0,1,0,2,3,3,4,1,0.25420195
2210,Latino,Male,60+,14,Permanently Housed,1,0,0,1,0,0,0,1,2,3,3,5,1,0.24560505
2214,Black,Female,18-24,12,Permanently Housed,1,1,1,0,0,1,0,0,2,3,5,2,1,0.41748476
2216,Black,Male,,3,Permanently Housed,1,0,1,0,0,0,0,0,2,0,1,0,1,0.2046367
2217,Latino,Female,,9,Permanently Housed,1,1,0,1,0,0,0,0,2,3,1,3,1,0.0990629
2218,White,Female,60+,15,Permanently Housed,1,1,0,0,0,0,0,1,2,4,4,4,1,0.363193
2226,Black,Male,45-59,6,Permanently Housed,1,0,1,0,0,0,1,0,1,1,2,2,1,0.22123073
2228,White,Male,,16,Permanently Housed,1,0,0,0,0,0,0,0,2,4,4,6,1,0.16861849
2239,Black,Male,45-59,10,Permanently Housed,1,0,1,0,0,0,1,0,2,2,2,4,1,0.21678007
2241,White,Male,45-59,16,Permanently Housed,1,0,0,0,0,0,1,0,2,4,4,6,1,0.25637382
2248,White,Male,45-59,8,Permanently Housed,1,0,0,0,0,0,1,0,1,2,2,3,1,0.25563726
2252,Black,Male,45-59,2,Permanently Housed,1,0,1,0,0,0,1,0,1,0,1,0,1,0.25870246
2265,White,Male,45-59,9,Permanently Housed,1,0,0,0,0,0,1,0,2,3,1,3,1,0.1398447
2271,Black,Male,60+,8,Permanently Housed,1,0,1,0,0,0,0,1,1,2,3,1,1,0.32120052
2273,Black,Female,60+,9,Permanently Housed,1,1,1,0,0,0,0,1,2,3,2,1,1,0.33426455
2275,Black,Male,,7,Permanently Housed,1,0,1,0,0,0,0,0,2,1,2,2,1,0.13080195
2278,White,Female,45-59,4,Permanently Housed,1,1,0,0,0,0,1,0,1,0,2,1,1,0.24776098
2280,Black,Female,,2,Permanently Housed,1,1,1,0,0,0,0,0,1,1,0,0,1,0.29135555
2284,Black,Female,60+,15,Permanently Housed,1,1,1,0,0,0,0,1,2,4,4,4,1,0.47253427
2286,Black,Female,45-59,4,Permanently Housed,1,1,1,0,0,0,1,0,1,0,2,1,1,0.3358066
2287,Black,Male,,0,Permanently Housed,1,0,1,0,0,0,0,0,0,0,0,0,1,0.33541873
2291,Black,Male,45-59,12,Permanently Housed,1,0,1,0,0,0,1,0,2,3,3,3,1,0.2590099
2295,White,Male,45-59,12,Permanently Housed,1,0,0,0,0,0,1,0,2,3,3,4,1,0.19986144
2298,Black,Male,45-59,13,Permanently Housed,1,0,1,0,0,0,1,0,2,3,4,4,1,0.24894269
2303,Black,Female,45-59,9,Permanently Housed,1,1,1,0,0,0,1,0,2,3,2,2,1,0.2394882
2316,White,Male,60+,8,Permanently Housed,1,0,0,0,0,0,0,1,2,1,2,2,1,0.2145209
2319,White,Male,45-59,12,Permanently Housed,1,0,0,0,0,0,1,0,2,3,2,5,1,0.16419885
2324,Black,Female,,14,Permanently Housed,1,1,1,0,0,0,0,0,2,4,4,4,1,0.24940105
2331,Latino,Male,45-59,15,Permanently Housed,1,0,0,1,0,0,1,0,2,4,3,6,1,0.2402082
2336,Black,Female,45-59,1,Permanently Housed,1,1,1,0,0,0,1,0,0,0,0,0,1,0.35699955
2338,Black,Female,60+,10,Permanently Housed,1,1,1,0,0,0,0,1,1,2,3,3,1,0.27968296
2340,Black,Male,60+,3,Permanently Housed,1,0,1,0,0,0,0,1,0,0,0,2,1,0.38651857
2347,Latino,Male,,7,Permanently Housed,1,0,0,1,0,0,0,0,0,2,2,3,1,0.11300236
2352,Latino,Male,,15,Permanently Housed,1,0,0,1,0,0,0,0,2,4,4,5,1,0.1924511
2360,Black,Male,45-59,11,Permanently Housed,1,0,1,0,0,0,1,0,2,3,3,3,1,0.25487566
2365,White,Male,60+,3,Permanently Housed,1,0,0,0,0,0,0,1,1,0,1,0,1,0.23946832
2366,Black,Female,18-24,5,Permanently Housed,1,1,1,0,0,1,0,0,1,0,2,2,1,0.33125448
2367,Black,Female,18-24,6,Permanently Housed,1,1,1,0,0,1,0,0,1,1,3,1,1,0.31128052
2375,Black,Male,60+,7,Permanently Housed,1,0,1,0,0,0,0,1,0,2,1,3,1,0.2945757
2396,Latino,Female,,11,Permanently Housed,1,1,0,1,0,0,0,0,2,3,3,3,1,0.12243825
2397,Black,Male,45-59,15,Permanently Housed,1,0,1,0,0,0,1,0,2,3,4,6,1,0.31231397
2400,Black,Female,,10,Permanently Housed,1,1,1,0,0,0,0,0,2,3,2,3,1,0.18467927
2401,Black,Male,45-59,10,Permanently Housed,1,0,1,0,0,0,1,0,2,3,3,2,1,0.23772681
